player_name,avg_swing_length,avg_bat_speed,woba_value,cluster
"Lowe, Nathaniel",7.068274797297297,71.26046908887388,0.33035714285714285,0
"Luciano, Marco",6.961611627906976,70.13332680139536,0.4962962962962963,0
"Lux, Gavin",7.106225757575757,69.21700665162534,0.27031963470319637,0
"Machado, Manny",7.619273909774436,72.62414854864662,0.31275510204081636,1
"Madrigal, Nick",6.367827225806452,63.7171326259871,0.2544444444444444,2
"Maile, Luke",6.6283225,65.57413432594444,0.2614285714285714,3
"Maldonado, Martín",7.440869074074074,68.25032949685648,0.12892561983471074,3
"Malloy, Justyn-Henry",7.129072773722627,68.13928611963505,0.27671232876712326,3
"Manzardo, Kyle",7.526572142857144,70.54550928357142,0.25862068965517243,0
"Marchán, Rafael",7.247016226415094,63.18987233132075,0.29857142857142854,2
"Margot, Manuel",7.088469509803921,69.94518983739215,0.28743016759776535,0
"Marsh, Brandon",7.04412455801105,70.38279053878453,0.34644444444444444,0
"Marte, Ketel",7.54270039497307,71.84938013466785,0.37966867469879517,1
"Marte, Noelvi",7.285118421052632,72.81869381552632,0.2323529411764706,1
"Marte, Starling",7.121730751708428,70.28398299991343,0.3292,0
"Martin, Austin",6.7501875263157896,63.737995739678944,0.33260869565217394,2
"Martinez, J.D.",8.361794823529412,70.72486179723005,0.3715811965811966,0
"Martinez, Orelvis",7.810301666666667,74.68764914166667,0.3,1
"Martini, Nick",6.8260063453815265,68.24993438052209,0.26134751773049647,3
"Martínez, Angel",6.96009625,67.86319872125,0.2571428571428572,3
"Martínez, J.P.",7.187354166666666,67.02116897466667,0.305,3
"Massey, Michael",7.004358318584071,69.21015254079646,0.3633064516129032,0
"Mastrobuoni, Miles",6.406390684931507,64.44344091452055,0.203,2
"Mateo, Jorge",7.592863460410557,69.45247827936657,0.29883040935672517,0
"Matos, Luis",7.1341559330143545,70.36745375593301,0.29310344827586204,0
"McCann, James",6.811037333333333,68.94090595046191,0.23991596638655463,0
"McCann, Kyle",7.709891883116883,70.60035393474026,0.3683333333333333,0
"McCarthy, Jake",6.64274701754386,64.63526343588012,0.3415492957746479,2
"McCormick, Chas",7.153561906779661,68.43507183894067,0.282824427480916,0
"McCutchen, Andrew",7.607522008368201,71.05852023261507,0.33780918727915193,0
"McGough, Scott",5.05055,56.72912296,0.0,2
"McGuire, Reese",8.027737391304347,66.73583532130435,0.2532,3
"McKenna, Ryan",7.271443703703704,71.77053747000001,0.3733333333333333,1
"McKinstry, Zach",6.739018293650794,65.55361395068253,0.2574626865671642,3
"McMahon, Ryan",7.05845067961165,70.78511478058576,0.3483180428134557,0
"McNeil, Jeff",6.856988256302521,66.36831168140125,0.2809259259259259,3
"Mead, Curtis",7.349001785714285,72.73968523514286,0.25058823529411767,1
"Meadows, Parker",7.494820364963503,69.19655239913868,0.2047945205479452,0
"Melendez, MJ",7.624221973180077,71.46874880115325,0.2609243697478992,0
"Mendick, Danny",6.975365576036867,65.4648912946083,0.2361111111111111,3
"Meneses, Joey",6.9866675,69.02444056464877,0.27785714285714286,0
"Merrifield, Whit",6.810180572687225,61.65200235347577,0.28,2
"Merrill, Jackson",7.427950654205607,69.94404345454953,0.357773851590106,0
"Mervis, Matt",7.922116666666667,73.77442265092593,0.15344827586206897,1
"Meyers, Jake",6.8414323931623935,66.17650721192308,0.3393478260869565,3
"Millas, Drew",6.7763088135593215,66.09767981335594,0.21617647058823528,3
"Miller, Owen",6.920402264150943,68.6711858154717,0.1796296296296296,0
"Miranda, Jose",7.519017462686567,69.74537034077115,0.36016597510373444,0
"Monasterio, Andruw",6.780510727272727,68.60275089153636,0.27413793103448275,0
"Moncada, Yoán",7.011313414634146,69.42125013682927,0.35,0
"Moniak, Mickey",7.5446205139186295,70.83432185274305,0.2523809523809524,0
"Montero, Elehuris",7.505138348837209,73.46769155602325,0.2688311688311688,1
"Moore, Dylan",7.117635764411028,71.22830162127819,0.32139917695473247,0
"Morel, Christopher",7.941617207207208,74.74044043679278,0.2995412844036697,1
"Moreno, Gabriel",6.953277264705882,69.1543048042647,0.3015075376884422,0
"Mountcastle, Ryan",7.443484044943821,73.99416862719102,0.34055374592833876,1
"Mullins, Cedric",7.312736576576577,68.5619032060991,0.29315352697095437,0
"Muncy, Max",7.1398351256281405,69.7938616741206,0.3327205882352941,0
"Murphy, Sean",7.862725185185185,70.84246200135803,0.3153409090909091,0
"Murphy, Tom",7.758696274509804,71.55897260294118,0.1793103448275862,0
"Myers, Dane",6.916540847457627,68.72098477730509,0.2958904109589041,0
"Narváez, Omar",6.75265672,63.458998258959994,0.18461538461538463,2
"Naylor, Bo",7.261655297450425,68.47126485684703,0.28288043478260866,0
"Naylor, Josh",7.636555571955719,70.97206079985267,0.33894389438943895,0
"Neto, Zach",7.081778461538462,68.22400323220154,0.331184668989547,3
"Nevin, Tyler",6.847694510489511,65.72540927563986,0.29,3
"Newman, Kevin",6.530467913907285,64.91204673973179,0.3168478260869565,3
"Nido, Tomás",7.917606651583711,69.28492463693665,0.26904761904761904,0
"Nimmo, Brandon",7.19483625925926,71.26441525962407,0.3813846153846154,0
"Noda, Ryan",7.454397902097902,69.90907449517482,0.21646341463414634,0
"Noel, Jhonkensy",8.052180909090909,76.96150503666667,0.425,1
"Nootbaar, Lars",6.72399275,69.43086293091666,0.3266871165644172,0
"Norby, Connor",6.816416486486487,66.41598307810811,0.2714285714285714,3
"Nuñez, Nasim",6.428616315789474,61.40300987052632,0.19230769230769232,2
"O'Hearn, Ryan",7.107889340101523,70.94780837073604,0.3700836820083682,0
"O'Hoppe, Logan",7.147018549107143,68.74402838962054,0.3423529411764706,0
"O'Neill, Tyler",7.51366706185567,74.08551829427836,0.3635135135135135,1
"Ohtani, Shohei",7.629198779264214,74.1218799836622,0.45473372781065086,1
"Olivares, Edward",7.199131784615385,69.62287011961232,0.3,0
"Olson, Matt",7.377965832083959,72.71004690863569,0.33126934984520123,1
"Ornelas, Jonathan",7.376825,74.33488647499999,0.0,1
"Ortega, Rafael",6.9203888000000005,69.1664733556,0.18823529411764706,0
"Ortiz, Joey",7.458294308093994,72.86604491779896,0.37551440329218105,1
"Outman, James",7.822681506024096,71.09326107391566,0.2545454545454545,0
"Ozuna, Marcell",7.325713116666668,72.9253911247,0.41524390243902437,1
"Pache, Cristian",7.299476265060242,69.60056575225904,0.2639784946236559,0
"Pages, Andy",7.763307335834897,71.57522267735459,0.31741573033707865,0
"Pagés, Pedro",6.796692589928058,69.98365454215828,0.2577922077922078,0
"Palacios, Richie",6.910960072815533,67.38009876640777,0.3006696428571428,3
"Paredes, Isaac",7.8880446610169495,66.27234036125424,0.3726984126984127,3
"Paris, Kyren",6.85609875,70.75882071715625,0.22413793103448276,0
"Pasquantino, Vinnie",7.329962151898735,70.12357096312297,0.33244514106583073,0
"Pauley, Graham",6.766570392156862,66.08233332784313,0.1318181818181818,3
"Pederson, Joc",7.48716573934837,70.91544313493985,0.36897321428571433,0
"Peralta, David",6.991139197080292,69.67833236277373,0.28208955223880594,0
"Perdomo, Geraldo",6.2322347916666665,61.30080845421875,0.30245901639344264,2
"Pereda, Jhonny",7.5303439999999995,69.642690367,0.0,0
"Perez, Salvador",7.921491147798742,71.99399552422956,0.35686900958466455,1
"Perkins, Blake",6.936527057356608,65.19826726557356,0.31521739130434784,3
"Peterson, Jace",6.797935,64.54997085857143,0.11538461538461539,2
"Peña, Jeremy",7.441957070175439,70.13792529652807,0.29794952681388015,0
"Pham, Tommy",6.880414704142012,70.99116927002959,0.3365566037735849,0
"Pillar, Kevin",7.529800479452055,67.1445265441096,0.37563291139240507,3
"Pinto, René",7.189412096774194,71.11920030206453,0.2881578947368421,0
"Polanco, Jorge",7.1194442553191495,67.74461598064134,0.27681564245810053,3
"Profar, Jurickson",7.185057941176471,69.32486963300369,0.3885093167701863,0
"Pérez, Wenceel",6.666383092550791,67.85140892690745,0.3265182186234818,3
"Rafaela, Ceddanne",7.232030376712328,67.291119432262,0.30212014134275617,3
"Raleigh, Cal",7.663485413153458,72.85699146804384,0.30173611111111115,1
"Raley, Luke",7.1464453571428574,72.32772120238954,0.34285714285714286,1
"Ramos, Bryan",8.311163239436619,69.37303489676057,0.2354166666666667,0
"Ramos, Heliot",6.825711073298429,73.6656382186162,0.38333333333333336,1
"Ramírez, Harold",7.223357234042553,69.90900336775076,0.2964497041420118,0
"Ramírez, José",7.217411750405186,69.65239507421394,0.3809748427672956,0
"Realmuto, J.T.",7.590838601583114,72.43305650976254,0.3173076923076923,1
"Reetz, Jakson",7.168725454545455,67.23847197272727,0.16666666666666666,3
"Refsnyder, Rob",7.496688095238095,71.12604880622449,0.39156626506024095,0
"Remillard, Zach",6.36990431372549,63.14656995982352,0.3294871794871795,2
"Rendon, Anthony",6.574007547169811,66.4848243090566,0.38731343283582087,3
"Renfroe, Hunter",7.609564757575758,73.39877350736363,0.3252403846153846,1
"Rengifo, Luis",7.053450245901639,67.84317502814139,0.3566147859922179,3
"Reyes, Pablo",7.099848024691357,66.71979275555556,0.20714285714285713,3
"Reynolds, Bryan",6.81574875,69.69026075383223,0.3514619883040936,0
"Rice, Ben",7.411255679012345,69.66541266049383,0.325,0
"Riley, Austin",7.392490856573705,73.01758408870518,0.3305454545454546,1
"Rivas, Leo",7.21281625,64.33437882125,0.4166666666666667,2
"Rivera, Emmanuel",6.733485471698113,67.42591500313208,0.2636986301369863,3
"Rizzo, Anthony",6.69201344370861,66.94014941856513,0.2925650557620818,3
"Robert Jr., Luis",7.85191776119403,73.73257796517413,0.31,1
"Robles, Victor",6.798158588235294,65.25147338211764,0.2803921568627451,3
"Rocchio, Brayan",7.01416496350365,66.69763073887592,0.2800438596491228,3
"Rodgers, Brendan",7.001533377659574,69.09523814718085,0.34012875536480686,0
"Rodriguez, Johnathan",8.225439154929576,74.11730996126761,0.2670731707317073,1
"Rodríguez, Julio",7.791818480463097,73.79463562771346,0.2948529411764706,1
"Rogers, Jake",7.269828884892086,68.83773176510792,0.2717391304347826,0
"Rojas, Johan",6.978485956112853,67.08607544495925,0.2942408376963351,3
"Rojas, Josh",7.109458778280543,64.88083027442082,0.31660000000000005,3
"Rojas, Miguel",6.828002765957447,65.37408404243403,0.3392857142857143,3
"Roller, Chris",7.112685,67.46969716999999,0.0,3
"Rooker, Brent",7.108351081081081,72.24755331986488,0.3776785714285714,1
"Rortvedt, Ben",6.997523425605537,68.98376492767821,0.34294478527607364,0
"Rosario, Amed",7.313388539042821,69.98073942576826,0.3212962962962963,0
"Rosario, Eddie",7.069068529411765,67.94009357203922,0.24660633484162897,3
"Rosario, Eguy",7.623278641975309,69.14465542098765,0.3510869565217391,0
"Ruiz, Esteury",7.381982524271844,69.67031246456311,0.26403508771929823,0
"Ruiz, Keibert",6.964846069364162,64.01971558713873,0.2280487804878049,2
"Rutschman, Adley",6.947569323432343,67.81828260007742,0.3573746312684366,3
"Sabol, Blake",7.12719,69.88798635546875,0.3567567567567567,0
"Salazar, César",6.992877878787879,65.80150328160606,0.3375,3
"Santana, Carlos",7.460873001988071,69.69377435115308,0.33793103448275863,0
"Santander, Anthony",7.193305194174757,71.70555322260518,0.34463722397476343,1
"Sanó, Miguel",7.915038299319728,74.04577362074829,0.304320987654321,1
"Schanuel, Nolan",6.604473976470588,63.80792889063059,0.29745762711864404,2
"Schmitt, Casey",7.5158509375,69.3697252621875,0.2702380952380952,0
"Schneemann, Daniel",6.963012352941177,69.07748125426471,0.372463768115942,0
"Schneider, Davis",6.816561690476191,67.52171936454762,0.3081132075471698,3
"Schuemann, Max",6.525931647398844,65.7408902219971,0.2920673076923077,3
"Schunk, Aaron",6.333307272727273,68.36158680818181,0.0,3
"Schwarber, Kyle",7.750115617760618,74.80251830235068,0.36551724137931035,1
"Scott II, Victor",6.01246552238806,62.40704625889552,0.12391304347826088,2
"Seager, Corey",6.516684279918865,70.65591785505072,0.34204152249134945,0
"Semien, Marcus",7.571357124183006,66.22138064630718,0.3086402266288952,3
"Senzel, Nick",7.454521417322835,66.62968924039268,0.30900900900900896,3
"Serven, Brian",7.916328571428571,68.16497259571429,0.19999999999999998,3
"Sheets, Gavin",7.498635330578512,71.04054340528926,0.33254545454545453,0
"Shenton, Austin",7.179943333333333,68.21528211301587,0.3333333333333333,3
"Shewmake, Braden",6.85371978021978,67.10886273487912,0.1,3
"Short, Zack",6.838343902439025,67.63039448680489,0.252112676056338,3
"Siani, Michael",6.904294068322982,64.32677412152174,0.2710810810810811,2
"Singleton, Jon",7.022967359735973,69.6497125610891,0.31666666666666665,0
"Siri, Jose",7.670087406542057,69.58611224670094,0.30214592274678115,0
"Slater, Austin",6.709557407407408,70.0074214344753,0.30153061224489797,0
"Smith, Dominic",6.875380804195804,67.2851675655944,0.29789156626506025,3
"Smith, Josh",6.687092274509804,67.7964573265451,0.37448979591836734,3
"Smith, Pavin",7.335367241379311,71.7938100929885,0.36475409836065575,1
"Smith, Will",7.168924133611691,66.27707654655532,0.33166666666666667,3
"Soderstrom, Tyler",7.410228978723405,72.16373043719149,0.33156028368794327,1
"Solano, Donovan",6.872374659090909,64.93671591242423,0.3284246575342466,3
"Soler, Jorge",7.98305976344086,74.3615827647957,0.32445255474452556,1
"Sosa, Edmundo",8.208570418006431,70.97201617428296,0.355722891566265,0
"Sosa, Lenyn",7.255428589211618,69.69156304602075,0.26605839416058397,0
"Soto, Juan",7.2072122265625,72.93588545871094,0.4246397694524496,1
"Soto, Livan",7.0604439999999995,68.020539276,0.0,3
"Springer, George",7.315918138195777,69.77939411692898,0.29880546075085324,0
"Stallings, Jacob",7.129957375565611,66.23327176895927,0.35251798561151076,3
"Stanton, Giancarlo",8.292089632829374,79.3891297286393,0.35188679245283017,1
"Steer, Spencer",7.330999787610619,69.83738393886195,0.33132716049382716,0
"Stefanic, Michael",6.143677592592593,63.68843379333333,0.23750000000000002,2
"Stephenson, Tyler",7.305945595238096,68.38415650208333,0.3244343891402715,3
"Stewart, DJ",7.060638526785715,69.7070950969643,0.3224489795918367,0
"Story, Trevor",6.8717387500000005,71.78744041,0.33999999999999997,1
"Stott, Bryson",6.938385326315789,65.5194343428379,0.31493055555555555,3
"Stowers, Kyle",7.098807037037037,73.6961311128395,0.34444444444444444,1
"Stubbs, Garrett",6.752915508982035,62.376742933473054,0.2703125,2
"Sullivan, Brett",6.954798260869565,63.56073179130435,0.38,2
"Suwinski, Jack",7.0914856,70.65862385632285,0.257843137254902,0
"Suzuki, Seiya",7.217958047493403,70.83627810680738,0.35815899581589955,0
"Suárez, Eugenio",7.667982037383178,69.36024625585047,0.2630508474576271,0
"Swanson, Dansby",7.410018402366864,69.57601084311636,0.28500000000000003,0
"Sánchez, Ali",6.830174857142857,62.391481082800006,0.3105263157894737,2
"Sánchez, Gary",7.442197391304347,71.46693551466403,0.31490683229813665,0
"Sánchez, Jesús",7.069250251141553,73.09359779045434,0.2962809917355372,1
"Tatis Jr., Fernando",7.179068632958801,71.79275294127903,0.3580696202531646,1
"Tauchman, Mike",6.85603251004016,67.3277568835743,0.3326612903225806,3
"Taveras, Leody",7.280527446808511,69.51112543545531,0.2829090909090909,0
"Taylor, Chris",7.030601953488373,67.13288914950232,0.26666666666666666,3
"Taylor, Michael A.",6.951937633333333,69.82414254239333,0.19548387096774195,0
"Taylor, Samad",6.027892,53.9014107016,0.36,2
"Taylor, Tyrone",7.602321498127341,69.17325314657678,0.2969325153374233,0
"Tellez, Rowdy",7.964244754601227,73.00751571837424,0.27990196078431373,1
"Tena, José",7.760394,76.33066456200001,0.0,1
"Thaiss, Matt",7.5738700826446275,71.30799192487603,0.2986486486486486,0
"Thomas, Lane",6.694197421203438,70.26578219936962,0.33954545454545454,0
"Thompson, Bubba",6.935684999999999,63.15986996183334,0.11944444444444444,2
"Toglia, Michael",7.465744385245902,72.26065236590165,0.29210526315789476,1
"Torkelson, Spencer",7.3658968,72.28431779456,0.27126168224299063,1
"Toro, Abraham",7.443246511156187,67.71636946894523,0.311013986013986,3
"Torrens, Luis",7.2767925,69.93629373384616,0.4328125,0
"Torres, Gleyber",7.234741016666667,67.9878655198,0.29544025157232706,3
"Tovar, Ezequiel",7.461338180535966,68.77218785734696,0.3430232558139535,0
"Trammell, Taylor",6.973093333333334,72.777544315,0.2,1
"Trejo, Alan",6.951182454545455,63.57996855372727,0.14696969696969697,2
"Trevino, Jose",6.901894315352697,67.27894515713278,0.3187116564417178,3
"Triolo, Jared",7.836651154734411,68.96239682784757,0.265948275862069,0
"Tromp, Chadwick",7.893975632183908,71.41842330758621,0.29615384615384616,0
"Trout, Mike",7.4698859808612434,73.23552571100478,0.3531818181818182,1
"Tucker, Cole",6.762313854166667,64.389554829375,0.25263157894736843,2
"Tucker, Kyle",7.4169870684931505,70.11490288421643,0.4088235294117647,0
"Turang, Brice",5.8572858943089425,63.514806417439026,0.3477346278317152,2
"Turner, Justin",6.30522550935551,63.892193295031184,0.3317120622568093,2
"Turner, Trea",7.552343033033033,70.29465823537538,0.38,0
"Urshela, Gio",7.023511923076923,66.4877607354945,0.27958115183246074,3
"Urías, Luis",7.608845302013423,65.47223609002684,0.28888888888888886,3
"Urías, Ramón",7.35598896103896,69.10707072329005,0.30078740157480316,0
"Valdez, Enmanuel",7.4450879704797055,68.50095369194096,0.2983660130718954,0
"Vargas, Ildemaro",6.972143080168776,66.15234867264135,0.2971875,3
"Vargas, Miguel",7.703208676470588,67.033656275,0.38974358974358975,3
"Varsho, Daulton",7.583148765690376,71.1511961050523,0.3090909090909091,0
"Vaughn, Andrew",7.466562640144666,69.86417813558771,0.3159163987138264,0
"Vazquez, Luis",8.47886,73.24694445333334,0.0,1
"Velázquez, Nelson",7.45088049222798,71.94545464852332,0.2769406392694064,1
"Verdugo, Alex",6.26549246031746,66.28096974828372,0.31390625,3
"Vientos, Mark",7.650264426877471,71.62163972304347,0.4071917808219178,0
"Vierling, Matt",7.3393954375,69.96392149347292,0.31899641577060933,0
"Vilade, Ryan",7.621949166666667,76.28658646583334,0.33999999999999997,1
"Villar, David",8.139722083333334,67.33779342416666,0.42,3
"Vogelbach, Daniel",7.499008850574713,70.96507387597701,0.2939189189189189,0
"Volpe, Anthony",7.012977089337175,66.40446557767723,0.2995989304812834,3
"Vázquez, Christian",6.785292992957746,66.12331393419718,0.22914110429447854,3
"Wade Jr., LaMonte",6.500706793248945,69.77001136970463,0.3980891719745223,0
"Wade, Tyler",6.3933952592592584,61.46947491825926,0.24791666666666667,2
"Walker, Christian",7.452667558685446,72.84883055719875,0.3401197604790419,1
"Walker, Jordan",8.009263854166667,74.63871182895834,0.23846153846153847,1
"Wall, Forrest",6.387077631578948,63.5341929911579,0.2681818181818182,2
"Wallner, Matt",7.303675277777779,76.91126298249999,0.22,1
"Walls, Taylor",7.251979489795918,66.12791538744898,0.23482142857142857,3
"Walsh, Jared",7.5112978461538455,72.88145974015384,0.2510869565217391,1
"Ward, Taylor",6.911789007936508,67.7113244471627,0.3378834355828221,3
"Waters, Drew",6.76983,72.803562265,0.1125,1
"Wells, Austin",7.267810113207547,70.44440166350944,0.29633333333333334,0
"Wendle, Joey",6.710229803921568,65.6263179047255,0.25,3
"Wendzel, Davis",6.897243333333333,70.0528493075862,0.17551020408163265,0
"Westbrook, Jamie",7.279893333333334,67.40660614916666,0.32708333333333334,3
"Westburg, Jordan",6.701574309090909,68.56266276361818,0.36617647058823527,0
"Wiemer, Joey",7.364704883720931,69.26460250976744,0.15925925925925924,0
"Williams, Alika",6.65008,65.26213301779381,0.2043103448275862,3
"Williams, Luke",7.831713529411765,68.15743297117648,0.19166666666666665,3
"Wilson, Weston",7.665525,73.40919096,0.0,1
"Winker, Jesse",7.17684422037422,67.49135330561123,0.34459459459459457,3
"Winn, Masyn",7.211600954198474,67.77645860313167,0.3261818181818182,3
"Wisdom, Patrick",7.774442083333334,72.02330679311311,0.2946808510638298,1
"Wisely, Brett",6.7560348128342245,65.36549669218182,0.3337719298245614,3
"Witt Jr., Bobby",6.992153226324238,73.27912346149277,0.373943661971831,1
"Wong, Connor",7.254916161369193,70.23349602831463,0.37924107142857144,0
"Wynns, Austin",7.289612,68.141321998,0.75,3
"Yastrzemski, Mike",7.507963663911846,69.50321808837465,0.31619047619047624,0
"Yelich, Christian",7.404644055415617,71.33951537040302,0.3811158798283262,0
"Yoshida, Masataka",7.189295103092784,69.13829646118556,0.3094262295081967,0
"Young, Jacob",6.515985947368421,63.034302101139474,0.31821862348178137,2
"Zavala, Seby",7.185107599999999,65.9316412552,0.2375,3
"d'Arnaud, Travis",7.718818736842104,69.94436654936843,0.3248538011695906,0
